wyvern_slayr,73,14202,1,2016-3-1 0:0:35
hatebringertv,48,6082,0,2016-3-1 0:0:35
replicator_,31,987,0,2016-3-1 0:0:35
rnd_jungian,25,2261,0,2016-3-1 0:0:36
rhumge,12,226,0,2016-3-1 0:0:36
cmdr_embryo,11,326,0,2016-3-1 0:0:36
sunblast1andonly,9,38,0,2016-3-1 0:0:36
gamerchr15,7,1359,0,2016-3-1 0:0:36
sirfacealot,6,643,0,2016-3-1 0:0:36
tntw0lverine,4,72,0,2016-3-1 0:0:36
kinmob,3,101,0,2016-3-1 0:0:36
cmdrflynth,3,129,0,2016-3-1 0:0:36
dreasce,3,28,0,2016-3-1 0:0:36
jonnyve,2,17,0,2016-3-1 0:0:37
gurilagardnr,1,3,0,2016-3-1 0:0:37
aqwafina,1,529,0,2016-3-1 0:0:37
northeasternwind,0,29,0,2016-3-1 0:0:37
ksiairmerc,0,5,0,2016-3-1 0:0:37
visual_lies,0,123,0,2016-3-1 0:0:37
punchnuout,0,133,0,2016-3-1 0:0:37
dekutvs,0,7,0,2016-3-1 0:0:37
bitcoinallstars,0,43,0,2016-3-1 0:0:37
grimnik,0,2,0,2016-3-1 0:0:37
ordinazen,2,1,0,2016-3-1 0:0:39
nicgep,1,0,0,2016-3-1 0:0:39
wyvern_slayr,73,14202,1,2016-3-1 0:1:11
hatebringertv,48,6082,0,2016-3-1 0:1:11
replicator_,31,987,0,2016-3-1 0:1:11
rnd_jungian,25,2261,0,2016-3-1 0:1:11
rhumge,12,226,0,2016-3-1 0:1:12
cmdr_embryo,11,326,0,2016-3-1 0:1:12
sunblast1andonly,9,38,0,2016-3-1 0:1:12
gamerchr15,7,1359,0,2016-3-1 0:1:12
sirfacealot,6,643,0,2016-3-1 0:1:12
tntw0lverine,4,72,0,2016-3-1 0:1:12
kinmob,3,101,0,2016-3-1 0:1:12
cmdrflynth,3,129,0,2016-3-1 0:1:12
dreasce,3,28,0,2016-3-1 0:1:12
jonnyve,2,17,0,2016-3-1 0:1:12
gurilagardnr,1,3,0,2016-3-1 0:1:13
aqwafina,1,529,0,2016-3-1 0:1:13
